category,tercile,era,window,N,mean_car,median_car,std_car,t_stat,p_value,pct_positive,fdr_survivor
Spurt in Volume,t2,2023-2024,2d,91,-0.003181387285962771,-0.007213056208954294,0.03757006521640761,-0.807784077426613,0.41921489280280766,40.65934065934066,False
Spurt in Volume,t2,2023-2024,5d,91,-0.01098614204823318,-0.022318780031658214,0.05657286804097216,-1.852497837754063,0.06395436776617382,30.76923076923077,False
Spurt in Volume,t2,2025-2026,20d,126,-0.021669201610980227,-0.030986372259646677,0.08730728525276024,-2.7859781015463874,0.005336647678638546,35.714285714285715,True
Spurt in Volume,t2,2025-2026,2d,126,-0.002764722971960734,-0.005862507673777051,0.03550866814598622,-0.8739820447129167,0.38212803200382084,38.88888888888889,False
Spurt in Volume,t2,2025-2026,5d,126,-0.014509910957466935,-0.018669921142875412,0.04563228300553849,-3.569257021976013,0.00035799507432798496,30.158730158730158,True
Spurt in Volume,t3,2020-2022,20d,8,0.0033380478592688334,-0.023962413846401964,0.06660040093179487,0.14176228636409918,0.8872677742677881,25.0,False
Spurt in Volume,t3,2020-2022,2d,8,-0.0003728939508751694,-0.017416676854672297,0.0421450070125503,-0.025025582864300486,0.9800345578214125,37.5,False
Spurt in Volume,t3,2020-2022,5d,8,0.003433150907328167,-0.03212419264316452,0.08617390922468202,0.11268395778954303,0.9102811200644431,25.0,False
Spurt in Volume,t3,2023-2024,20d,8,0.30297217126757314,0.33517956892558376,0.173813628899638,4.930192831721247,8.214848888583583e-07,100.0,True
Spurt in Volume,t3,2023-2024,2d,8,-0.005227720778595957,0.003963321079275828,0.05832567777140695,-0.2535114518296904,0.7998730128627394,50.0,False
Spurt in Volume,t3,2023-2024,5d,8,0.017777225118386905,0.027582054442911286,0.20627777828063473,0.24375667678153018,0.8074192752476518,50.0,False
Spurt in Volume,t3,2025-2026,20d,2,-0.022553236221175332,-0.022553236221175332,0.005769431003174406,-5.528290835238562,3.233656592501809e-08,0.0,True
Spurt in Volume,t3,2025-2026,2d,2,-0.0011312594309381696,-0.0011312594309381696,0.007629099095151418,-0.2097026673584552,0.8338997435734445,50.0,False
Spurt in Volume,t3,2025-2026,5d,2,0.0007879031078859011,0.0007879031078859011,0.012636950707730079,0.0881750104735752,0.9297375786941177,50.0,False
Statement of deviation(s) or variation(s) under Reg. 32,t1,2020-2022,20d,126,-0.010094632497469492,-0.03412305458795761,0.12964209628747275,-0.8740368444946559,0.38209818905463433,34.92063492063492,False
Statement of deviation(s) or variation(s) under Reg. 32,t1,2020-2022,2d,126,-0.010124470112409228,-0.01340398803640419,0.04333907417279507,-2.6222732561542053,0.008734536741546051,34.12698412698413,True
Statement of deviation(s) or variation(s) under Reg. 32,t1,2020-2022,5d,126,-0.010603224645688957,-0.02072089029511015,0.06461512534775855,-1.8419975325734705,0.06547551079652171,34.12698412698413,False
Statement of deviation(s) or variation(s) under Reg. 32,t1,2023-2024,20d,327,0.00384826957530772,-0.034648980395041384,0.13660882261339324,0.5094019642112048,0.6104704998295905,39.44954128440367,False
Statement of deviation(s) or variation(s) under Reg. 32,t1,2023-2024,2d,327,-0.005600029266201351,-0.013285470124344334,0.03725832746571857,-2.7179459601392657,0.006568856581483341,36.391437308868504,True
Statement of deviation(s) or variation(s) under Reg. 32,t1,2023-2024,5d,327,-0.006382237737541245,-0.016576519581396165,0.0585022561416366,-1.9727599336774422,0.04852291998812315,36.69724770642202,True
Statement of deviation(s) or variation(s) under Reg. 32,t1,2025-2026,20d,139,-0.014062355192532768,-0.02389177425318645,0.11413048660907456,-1.4526593859308021,0.1463183487255774,38.1294964028777,False
Statement of deviation(s) or variation(s) under Reg. 32,t1,2025-2026,2d,139,-0.005948249090497923,-0.00513691547500883,0.05444461128964586,-1.288076466144834,0.19771934657119683,41.726618705035975,False
Statement of deviation(s) or variation(s) under Reg. 32,t1,2025-2026,5d,139,-0.01984468690022082,-0.01796766913375314,0.056496062021056434,-4.14126931400777,3.453891328425817e-05,31.654676258992804,True
Statement of deviation(s) or variation(s) under Reg. 32,t2,2020-2022,20d,71,0.01220980744974803,-0.0353459837547665,0.18189321811352638,0.5656157351012894,0.571655028877163,42.25352112676056,False
Statement of deviation(s) or variation(s) under Reg. 32,t2,2020-2022,2d,71,-0.00861179566655369,-0.020211906538760926,0.04079035369797361,-1.7789568739625168,0.07524683261886853,28.169014084507044,False
Statement of deviation(s) or variation(s) under Reg. 32,t2,2020-2022,5d,71,-0.008254040583588158,-0.02661630407790483,0.07109726695753334,-0.978234258044436,0.32795847650547805,25.352112676056336,False
Statement of deviation(s) or variation(s) under Reg. 32,t2,2023-2024,20d,229,-0.0034734259471760837,-0.009392794412178551,0.0907720438699276,-0.5790601400530078,0.5625485943326164,46.288209606986904,False
Statement of deviation(s) or variation(s) under Reg. 32,t2,2023-2024,2d,229,-0.006371826045344163,-0.010953405166202912,0.03500198883702865,-2.7547927414474866,0.005872932524233811,38.427947598253276,True
Statement of deviation(s) or variation(s) under Reg. 32,t2,2023-2024,5d,229,-0.008492411252668189,-0.012359960643437695,0.0503391694113172,-2.5529523727945485,0.010681410109432866,38.864628820960704,True
Statement of deviation(s) or variation(s) under Reg. 32,t2,2025-2026,20d,128,-0.025888283635024663,-0.038283677838534425,0.09074675229200087,-3.2275810118609,0.001248416851427311,34.375,True
Statement of deviation(s) or variation(s) under Reg. 32,t2,2025-2026,2d,128,-0.006462740410447238,-0.007058634201479785,0.043823702722552614,-1.6684478162722958,0.09522686286379735,40.625,False
Statement of deviation(s) or variation(s) under Reg. 32,t2,2025-2026,5d,128,-0.013115789184839702,-0.015619086696302631,0.04716136165682261,-3.146393792681063,0.0016529728330845217,34.375,True
Statement of deviation(s) or variation(s) under Reg. 32,t3,2020-2022,20d,68,0.0075476198405154,-0.003594087626141773,0.11784805962367295,0.5281314588263496,0.597408097565901,48.529411764705884,False
Statement of deviation(s) or variation(s) under Reg. 32,t3,2020-2022,2d,68,0.002965460478235198,-0.0021694833085688092,0.04539050480395065,0.5387429301863236,0.5900642471117156,47.05882352941176,False
Statement of deviation(s) or variation(s) under Reg. 32,t3,2020-2022,5d,68,0.008770870178850266,-0.005079270890824661,0.06145958093176124,1.1768132365279824,0.23927005826370107,47.05882352941176,False
Statement of deviation(s) or variation(s) under Reg. 32,t3,2023-2024,20d,113,-0.030590374470509246,-0.04208379740111856,0.11461004121459911,-2.8372744450793124,0.004550048271860713,29.20353982300885,True
Statement of deviation(s) or variation(s) under Reg. 32,t3,2023-2024,2d,113,-0.0071207036231448004,-0.01308594804890939,0.03863213345132343,-1.9593563968884065,0.05007106330552303,38.93805309734513,True
Statement of deviation(s) or variation(s) under Reg. 32,t3,2023-2024,5d,113,-0.016426138637619745,-0.021170772913045033,0.0600348891202327,-2.908512890036226,0.003631522053144943,31.858407079646017,True
Statement of deviation(s) or variation(s) under Reg. 32,t3,2025-2026,20d,70,0.005258970751949302,0.004554042631517929,0.1056666463924155,0.416401083888629,0.6771165354516723,51.42857142857142,False
Statement of deviation(s) or variation(s) under Reg. 32,t3,2025-2026,2d,70,-0.0015143993135300904,-0.0018297058126570676,0.03381483503188518,-0.3746986695769882,0.7078845818187766,45.714285714285715,False
Statement of deviation(s) or variation(s) under Reg. 32,t3,2025-2026,5d,70,0.002838302233699138,0.004758686459450767,0.053645107089048724,0.44266740267971694,0.6580063237605502,52.85714285714286,False
Trading Window,t1,2020-2022,20d,1560,0.0002836971023214005,-0.023279202855472803,0.13355746307730829,0.08389750353077159,0.9331379244581085,40.96153846153846,False
Trading Window,t1,2020-2022,2d,1560,-0.003586253555249213,-0.008842707127543703,0.03956558032656244,-3.5800224565124528,0.0003435646805128408,37.756410256410255,True
Trading Window,t1,2020-2022,5d,1560,-0.003623365129084944,-0.010950229076664986,0.06561189146490316,-2.181181682145387,0.02916998113984134,41.66666666666667,True
Trading Window,t1,2023-2024,20d,1624,0.004610529635484926,-0.014016800935091556,0.11702230659615122,1.5877246091707433,0.11234862574025144,43.65763546798029,False
Trading Window,t1,2023-2024,2d,1624,-0.0026010182247983324,-0.007012326563141158,0.031720338842512866,-3.30444547193397,0.0009516448614870991,39.6551724137931,True
Trading Window,t1,2023-2024,5d,1624,-0.00012459810046836205,-0.007485501083905333,0.05313935039480122,-0.09449050995636755,0.9247195206748102,42.426108374384235,False
Trading Window,t1,2025-2026,20d,1042,0.007783402229427729,-0.009624274202001182,0.11776513419197064,2.1334703058504103,0.032886165030601995,45.009596928982724,True
Trading Window,t1,2025-2026,2d,1042,0.0017393348223827979,-0.0024729874311746336,0.034430429936857083,1.6307020062095894,0.10295321307205775,46.449136276391556,False
Trading Window,t1,2025-2026,5d,1042,0.0062138509244774424,-0.003179109698852378,0.05708303190301098,3.513885915899927,0.00044160242910779577,46.64107485604607,True
Trading Window,t2,2020-2022,20d,772,-0.011153143618210347,-0.026362607680689154,0.11855620195656089,-2.6138560524914345,0.00895267467996768,37.43523316062176,True
Trading Window,t2,2020-2022,2d,772,-0.004268693241946308,-0.008355240140320297,0.036983982701245935,-3.206933241934713,0.00134158124736927,38.47150259067357,True
Trading Window,t2,2020-2022,5d,772,-0.004198703542712063,-0.013275025669676754,0.05832115924777017,-2.000311878151221,0.04546659719226773,41.70984455958549,True
Trading Window,t2,2023-2024,20d,1485,-0.010673411557635869,-0.023262237724161472,0.10300010116303514,-3.9932714332570605,6.516789582370144e-05,39.7979797979798,True
Trading Window,t2,2023-2024,2d,1485,-0.003949602996873362,-0.006154949402745746,0.028586505904069085,-5.324215130574202,1.0138985659774712e-07,38.78787878787879,True
Trading Window,t2,2023-2024,5d,1485,-0.005793992694926347,-0.010921882056678434,0.04555547667036922,-4.901179122585557,9.526314708583975e-07,37.64309764309765,True
Trading Window,t2,2025-2026,20d,1145,-0.009868118113438268,-0.014911955708213576,0.09289249770717214,-3.594648601781486,0.0003248297014105766,41.31004366812227,True
Trading Window,t2,2025-2026,2d,1145,-0.0018366841767232206,-0.0028463441052657412,0.03182722008283254,-1.95271346331404,0.05085355747246026,44.0174672489083,True
Trading Window,t2,2025-2026,5d,1145,-0.004592474386067727,-0.006181741616935632,0.04459352567101524,-3.4847985392696375,0.0004925077058701127,42.62008733624454,True
Trading Window,t3,2020-2022,20d,703,-0.014660796025142378,-0.02779243476956017,0.10708691020360354,-3.629934813309759,0.00028349280489464165,39.5448079658606,True
Trading Window,t3,2020-2022,2d,703,-0.00424390989341311,-0.006732824625507061,0.036800756016412056,-3.057645104567789,0.002230836060556269,39.97155049786629,True
Trading Window,t3,2020-2022,5d,703,-0.00492592758114615,-0.010715935699071366,0.0554004782997669,-2.3575025492453574,0.01839832898096086,40.54054054054054,True
Trading Window,t3,2023-2024,20d,942,-0.01494084256517901,-0.02180661538732198,0.09248560231839198,-4.958227064724137,7.113939025595705e-07,38.1104033970276,True
Trading Window,t3,2023-2024,2d,942,-0.004766550823417866,-0.006952337220383464,0.024825010567291448,-5.893051513017598,3.791281518494797e-09,37.367303609341825,True
Trading Window,t3,2023-2024,5d,942,-0.006228872015425155,-0.010455543230159514,0.042272434874512196,-4.522489791260601,6.111643522390263e-06,37.79193205944799,True
Trading Window,t3,2025-2026,20d,807,-0.004352781949113198,-0.011762464090910196,0.09715215491738452,-1.272773842186115,0.20309830585249,43.246592317224284,False
Trading Window,t3,2025-2026,2d,807,-0.001376874358370033,-0.002166577907699585,0.027025802422066775,-1.4472797381090858,0.147818591617123,46.468401486988846,False
Trading Window,t3,2025-2026,5d,807,-0.004140481997330064,-0.005740582066684263,0.04516605611590087,-2.6042069780351653,0.009208712643723627,44.114002478314745,True
Transcript of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,20d,513,-0.0015028780027289935,-0.0172293530071983,0.0950413662320511,-0.3581539453876624,0.7202281104088077,41.71539961013645,False
Transcript of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,2d,513,-0.00544981053979589,-0.008404218019579135,0.030631535376859604,-4.029687063300327,5.5851155446351996e-05,38.40155945419103,True
Transcript of Analysts/Institutional Investor Meet/Con. Call,t1,2020-2022,5d,513,-0.00285455663072173,-0.008390377171452523,0.04859447489938569,-1.3304864385925783,0.18335805163001984,39.96101364522417,False
Transcript of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,20d,330,-0.009812448268028476,-0.013929128817228853,0.0849888260554324,-2.097357771753393,0.03596191628585663,44.24242424242424,True
Transcript of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,2d,330,-0.0034561573728223607,-0.004539310624002313,0.03174760484375514,-1.9776048262804156,0.04797330438778214,44.24242424242424,True
Transcript of Analysts/Institutional Investor Meet/Con. Call,t2,2020-2022,5d,330,-0.0044044450055673616,-0.005643640922901816,0.04431770471245906,-1.8053894578561114,0.07101375967004951,42.42424242424242,False
Transcript of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,20d,255,-0.010841023291608352,-0.009390165939732853,0.07337259180639148,-2.359426795977761,0.018303191652782554,44.31372549019608,True
Transcript of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,2d,255,-0.0013069587947080509,-0.0038958998078559848,0.026116878299233263,-0.7991176453235704,0.42422219896692204,43.529411764705884,False
Transcript of Analysts/Institutional Investor Meet/Con. Call,t3,2020-2022,5d,255,0.001408936021724875,4.503861098703599e-05,0.03942239212800267,0.5707138202665725,0.568193648999487,50.19607843137255,False
Updates,t1,2020-2022,20d,4167,-0.002845303717918461,-0.02735031187532544,0.14938245970825928,-1.2295346588508052,0.21887141141354827,40.05279577633789,False
Updates,t1,2020-2022,2d,4167,-0.005461872857742781,-0.010094596810324652,0.042144758996929904,-8.365843999512691,5.968612349326082e-17,37.26901847852172,True
Updates,t1,2020-2022,5d,4167,-0.005741937623705579,-0.014547069583058625,0.0715638051554753,-5.179368318621241,2.226385054313319e-07,38.56491480681545,True
Updates,t1,2023-2024,20d,4613,0.0071784431163015965,-0.015993940377892146,0.12653068769767933,3.853240551339922,0.00011656476963760051,43.637546065467156,True
Updates,t1,2023-2024,2d,4613,-0.0024776394185737293,-0.0069689564305965845,0.03641547293622312,-4.621084123469267,3.817399334826217e-06,39.32365055278561,True
Updates,t1,2023-2024,5d,4613,-0.0012073810664981722,-0.009478093477360394,0.05618031635196335,-1.459660676155841,0.14438335445099262,41.578148710166914,False
Updates,t1,2025-2026,20d,1821,0.000641308588310066,-0.012114026465595784,0.10427488724807264,0.26244741526710175,0.7929765212681834,45.30477759472817,False
Updates,t1,2025-2026,2d,1821,-0.0009567947044650703,-0.004004662379314183,0.03461179845698127,-1.1796402152175822,0.2381433411352798,43.71224601867106,False
Updates,t1,2025-2026,5d,1821,0.00100900086583279,-0.005984141670724141,0.054645782462754276,0.7879340396153497,0.43073528908450864,43.93190554640308,False
Updates,t2,2020-2022,20d,2639,-0.01798144107583053,-0.02982555880070681,0.11997960528680503,-7.6990432701605895,1.3708874670401423e-14,37.09738537324744,True
Updates,t2,2020-2022,2d,2639,-0.003519504366673259,-0.006141309635759651,0.03760953281833783,-4.807322577102185,1.5296506778778684e-06,41.30352406214475,True
Updates,t2,2020-2022,5d,2639,-0.005937812392303435,-0.011602814706723974,0.05874446094226388,-5.192532744814023,2.0745236917431145e-07,40.280409245926485,True
Updates,t2,2023-2024,20d,7058,-0.008642710294033424,-0.020783256361746938,0.09862759190103432,-7.36194134746559,1.8125461507142937e-13,39.38792859166903,True
Updates,t2,2023-2024,2d,7058,-0.00328093424115315,-0.005958963931970707,0.030005610116821967,-9.186199885864845,4.069645279204091e-20,39.642958345140265,True
Updates,t2,2023-2024,5d,7058,-0.005068044558734263,-0.008608466363986045,0.04618288699400569,-9.219347256874244,2.9891427215306864e-20,40.5355624822896,True
Updates,t2,2025-2026,20d,3125,-0.012067598686175744,-0.015783970156363014,0.08953587814909503,-7.534401724005666,4.905788116566884e-14,41.536,True
Updates,t2,2025-2026,2d,3125,-0.0031706982543366637,-0.005121866706892408,0.03267442360552909,-5.424653330102632,5.806712635525733e-08,42.368,True
Updates,t2,2025-2026,5d,3125,-0.005642122793851695,-0.006860842155500535,0.04934490909128735,-6.391829641996956,1.6391246080376947e-10,41.856,True
Updates,t3,2020-2022,20d,4376,-0.024741782041070755,-0.03468456989469215,0.11090498503331606,-14.757696202251406,2.744982898399733e-49,35.877513711151735,True
Updates,t3,2020-2022,2d,4376,-0.0044616961189263595,-0.007029262706494899,0.0410384212751209,-7.191972182659353,6.386204364280659e-13,39.37385740402194,True
Updates,t3,2020-2022,5d,4376,-0.008602781317741408,-0.011627237283922787,0.061040927624303826,-9.323015689678646,1.1307963297898867e-20,39.236745886654475,True
Updates,t3,2023-2024,20d,7587,-0.017181604475725403,-0.02405550690440106,0.08909858665394949,-16.796853883802918,2.573364454891159e-63,36.72070647159615,True
Updates,t3,2023-2024,2d,7587,-0.00494460927728746,-0.006054973830215138,0.028745252596564106,-14.983072882515689,9.473371439395066e-51,38.34190061948069,True
Updates,t3,2023-2024,5d,7587,-0.006889372601332247,-0.00941018819464079,0.04556863776125916,-13.168874829269356,1.3255845677916093e-39,39.59404244101753,True
Updates,t3,2025-2026,20d,3128,-0.01300616027446597,-0.01424406247553378,0.09015730473178986,-8.06829100367631,7.128897027148601e-16,42.64705882352941,True
Updates,t3,2025-2026,2d,3128,-0.0016002248915218248,-0.0026025453661296938,0.02804356182880874,-3.1913998551227287,0.0014158518456877784,45.108695652173914,True
Updates,t3,2025-2026,5d,3128,-0.002626485780750798,-0.004862413001103683,0.043339933342879264,-3.389379412125096,0.0007005101172226553,45.108695652173914,True
