transition,pub_period,pub_year,review_date,E_source,cell,isin,symbol,company_name,prev_rank,cur_rank,prev_category,category,drop_reason,qty,entry_open,exit_open,gross_ret,net_ret,cost_frac,fees,bench_ret,ar_net,ar_gross,pre_ar_20d,pre_ar_60d
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE473A01011,LINDEINDIA,Linde India Limited,285,240,SMALL,MID,,14.0,1780.0,1750.0,-0.016853932584269704,-0.0236175576355252,0.006763625051255495,70.88663534984,0.09811749973560513,-0.12173505737113033,-0.11497143231987483,-0.013139128685672352,-0.5445954363975793
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE00WC01019,AFFLE,Affle (India) Limited,281,242,SMALL,MID,no open price on entry and/or exit day,,,,,,,,,,,,
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE233B01017,BLUEDART,Blue Dart Express Ltd.,275,246,SMALL,MID,,4.0,5915.6,5584.0,-0.056055176144431784,-0.06265575658046996,0.006600580436038173,67.15394565873281,0.09811749973560513,-0.16077325631607509,-0.1541726758800369,-0.1491258405451048,-0.43303038423050855
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE112L01020,METROPOLIS,Metropolis Healthcare Limited,240,252,MID,SMALL,,33.0,746.525,755.0,0.011352600381768996,0.00443989064054473,0.0069127097412242655,70.97744480793689,0.09811749973560513,-0.0936776090950604,-0.08676489935383613,-0.0767846134119814,-0.3186407222615997
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE811K01011,PRESTIGE,Prestige Estates Projects Limited,231,253,MID,SMALL,,86.0,289.9,358.1,0.23525353570196628,0.22722358788833819,0.008029947813628091,77.4118366025296,0.09811749973560513,0.12910608815273306,0.13713603596636115,-0.1766219107398158,-0.5701473941102847
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE248A01017,ITI,ITI Limited (Indian Teleph.Ind.Ltd),210,255,MID,SMALL,,193.0,129.05,126.65,-0.018597442851607915,-0.025352650276265987,0.006755207424658072,70.8122861773664,0.09811749973560513,-0.12347015001187112,-0.11671494258721304,-0.08091399662302323,-0.4059719589098647
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE002S01010,MGL,Mahanagar Gas Limited,238,256,MID,SMALL,,21.0,1170.0,1179.95,0.008504273504273518,0.0016041582677601696,0.006900115236513349,70.75910302385459,0.09811749973560513,-0.09651334146784496,-0.08961322623133161,-0.14352912276780616,-0.48997664034301036
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE199A01012,PGHL,PROCTER & GAMBLE HEALTH LIMITED,245,265,MID,SMALL,,4.0,5630.0,5523.85,-0.018854351687388915,-0.02567591608273334,0.006821564395344426,65.5472734435192,0.09811749973560513,-0.12379341581833847,-0.11697185142299404,-0.13966412402187245,-0.6139933730323621
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE741K01010,CREDITACC,CreditAccess Grameen Ltd.,229,266,MID,SMALL,,34.0,720.1,656.8,-0.08790445771420641,-0.09432249403065318,0.0064180363164467735,68.12482105079441,0.09811749973560513,-0.1924399937662583,-0.18602195744981154,-0.08906783117704076,-0.3378639172925273
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE483A01010,CENTRALBK,Central Bank of India,249,267,MID,SMALL,,927.0,26.9,22.05,-0.1802973977695167,-0.18623944861621056,0.005942050846693858,66.7077080534694,0.09811749973560513,-0.2843569483518157,-0.27841489750512183,0.027669814365373302,0.06858746978586949
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE002L01015,SJVN,SJVN LIMITED,243,270,MID,SMALL,,886.0,28.15,27.25,-0.031971580817051426,-0.038658718604698716,0.00668713778764729,70.5428013176248,0.09811749973560513,-0.13677621834030385,-0.13008908055265656,-0.155453852227726,-0.36126140743142887
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE133A01011,AKZOINDIA,Akzo Nobel India Limited,239,271,MID,SMALL,,10.0,2330.0,2211.05,-0.05105150214592269,-0.05768767169329381,0.006636169547371118,66.489995954654,0.09811749973560513,-0.15580517142889894,-0.14916900188152782,-0.09299530319536609,-0.5424783317669787
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE466L01020,IIFLWAM,IIFL Wealth Management Limited,247,277,MID,SMALL,,20.0,1208.55,1553.0,0.28501096355136335,0.2767109683498352,0.008299995201528132,76.780422384172,0.09811749973560513,0.1785934686142301,0.18689346381575822,-0.08876963798173643,-0.5524225030049252
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE850D01014,GODREJAGRO,Godrej Agrovet Limited,232,278,MID,SMALL,,37.0,662.0,696.85,0.052643504531722174,0.04551962145846056,0.0071238830732616165,71.70757678046861,0.09811749973560513,-0.05259787827714457,-0.045473995203882955,0.05816867837686934,-0.21620657622864892
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE338I01027,MOTILALOFS,Motilal Oswal Financial Services Limited,237,283,MID,SMALL,,103.0,241.8,220.5,-0.0880893300248139,-0.09449543492503143,0.006406104900217535,69.0196981918428,0.09811749973560513,-0.19261293466063656,-0.18620682976041902,0.026905379970888044,-0.14899904877152292
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE203A01020,ASTRAZEN,AstraZeneca Pharma India Ltd.,228,290,MID,SMALL,,6.0,3610.0,3471.0,-0.03850415512465377,-0.04525502661624892,0.006750871491595145,63.212324260968,0.09811749973560513,-0.14337252635185405,-0.1366216548602589,-0.16302912987538654,-0.4147605398779297
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE050A01025,BBTC,"Bombay Burmah Trading Corpn. Ltd.,",242,302,MID,SMALL,,19.0,1306.55,1217.0,-0.06853928284413147,-0.07504569081423706,0.006506407970105599,69.3490353321554,0.09811749973560513,-0.1731631905498422,-0.1666567825797366,-0.12596156203682096,-0.4707963804675461
2020H2->2021H1,2021H1,2021,2021-07-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE101D01020,GRANULES,Granules India Ltd.,248,307,MID,SMALL,,72.0,342.6,387.75,0.13178633975481602,0.12426939213256993,0.007516947622246084,74.1208944882384,0.09811749973560513,0.026151892396964804,0.03366884001921089,-0.09816756905771862,-0.4992889523634163
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE018I01017,MINDTREE,MindTree  Limited,118,77,MID,LARGE,,5.0,4660.0,3910.0,-0.16094420600858372,-0.16702826303594542,0.0060840570273617,63.842045795,0.038307706105833894,-0.20533596914177932,-0.19925191211441762,-0.07621787552840331,-0.09325220677311119
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE647A01010,SRF,"SRF Ltd.,",107,83,MID,LARGE,,9.0,2520.0,2462.25,-0.022916666666666696,-0.029712841251070543,0.006796174584403847,65.804514053427,0.038307706105833894,-0.06802054735690444,-0.06122437277250059,0.04973387619105707,-0.1393730831539568
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE245A01021,TATAPOWER,Tata Power Co. Ltd,130,87,MID,LARGE,,108.0,230.95,252.5,0.09331024031175583,0.08599371690323876,0.007316523408517073,73.77810300281521,0.038307706105833894,0.047686010797404865,0.05500253420592194,-0.07206362254334575,0.14962303635846164
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE356A01018,MPHASIS,Mphasis Limited,124,88,MID,LARGE,,7.0,3250.05,3040.2,-0.06456823741173223,-0.07115298250785906,0.006584745096126832,64.97926610886542,0.038307706105833894,-0.10946068861369296,-0.10287594351756613,-0.03170134651594081,-0.11260394746938984
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE484J01027,GODREJPROP,Godrej Properties Limited,103,91,MID,LARGE,,13.0,1901.8,1570.0,-0.17446629508886313,-0.1804431321507569,0.0059768370618937805,66.4232688828568,0.038307706105833894,-0.2187508382565908,-0.21277400119469703,-0.15530444087989026,-0.3405696361188185
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE670K01029,LODHA,Macrotech Developers Limited,142,97,MID,LARGE,,40.0,611.0,669.875,0.09635842880523726,0.08901348324278047,0.007344945562456795,72.68949048553999,0.038307706105833894,0.05070577713694657,0.05805072269940337,-0.23470039897256356,-0.09588162620711693
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE263A01024,BEL,"Bharat Electronics Ltd.,",116,98,MID,LARGE,,358.0,69.64999999999999,67.39999999999999,-0.03230437903804739,-0.0389900033102627,0.006685624272215307,70.52064361148601,0.038307706105833894,-0.0772977094160966,-0.07061208514388129,-0.06857686151200659,-0.08658243534602561
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-LARGE,INE121E01018,JSWENERGY,JSW Energy Limited,205,100,MID,LARGE,no open price on entry and/or exit day,,,,,,,,,,,,
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE545U01014,BANDHANBNK,Bandhan Bank Limited,78,101,LARGE,MID,,92.0,271.05,321.0,0.18428334255672385,0.1765096073367538,0.007773735219970046,76.11022673767921,0.038307706105833894,0.1382019012309199,0.14597563645088996,-0.1463166071114319,-0.3481242267636562
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE323A01026,BOSCHLTD,Bosch Ltd,84,103,LARGE,MID,,1.0,17150.0,16118.55,-0.060142857142857165,-0.06697803338645836,0.006835176243601193,52.983519122915396,0.038307706105833894,-0.10528573949229225,-0.09845056324869106,-0.05226161037804511,-0.1710131455247621
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE121A01024,CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,89,108,LARGE,MID,,43.0,575.0,645.0,0.12173913043478257,0.11427416772604526,0.0074649627087373105,74.00034537948001,0.038307706105833894,0.07596646162021137,0.08343142432894868,-0.09718450779534515,-0.14617179809428227
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE179A01014,PGHH,Procter & Gamble Hygiene & Health Care Ltd.,91,109,LARGE,MID,,1.0,15720.0,15064.8,-0.0416793893129771,-0.04869165511441187,0.007012265801434769,50.1940840353504,0.038307706105833894,-0.08699936122024576,-0.079987095418811,-0.0685466962519139,-0.016595657083928295
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE406A01037,AUROPHARMA,Aurobindo Pharma Ltd.,76,110,LARGE,MID,,34.0,713.6,651.0,-0.08772421524663676,-0.09414907184909882,0.006424856602462059,67.6582057132368,0.038307706105833894,-0.13245677795493271,-0.12603192135247065,-0.07066674612254009,-0.14069678210300252
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE584A01023,NMDC,NMDC Ltd,86,111,LARGE,MID,,534.0,46.68333333333334,51.5,0.10317743662977508,0.09581098910076236,0.007366447529012721,74.00070867361079,0.038307706105833894,0.05750328299492846,0.06486973052394118,-0.14031017911650512,-0.19241955340911743
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE326A01037,LUPIN,Lupin Ltd,80,112,LARGE,MID,,27.0,917.0,804.75,-0.1224100327153762,-0.12864748131679615,0.006237448601419948,67.828855902399,0.038307706105833894,-0.16695518742263005,-0.1607177388212101,-0.038442313326121136,-0.16839764956561287
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE028A01039,BANKBARODA,Bank Of Baroda,98,113,LARGE,MID,,283.0,88.1,114.0,0.29398410896708294,0.2856591155855899,0.008324993381493062,78.9283549503756,0.038307706105833894,0.24735140947975598,0.25567640286124904,-0.14460430457579965,-0.1742739131145108
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE376G01013,BIOCON,Biocon Ltd.,82,114,LARGE,MID,,69.0,356.8,403.9,0.13200672645739897,0.12448741499364435,0.007519311463754619,74.0132716540452,0.038307706105833894,0.08617970888781046,0.09369902035156508,-0.12401292419093923,-0.14250289054779963
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE259A01022,COLPAL,"Colgate-Palmolive (India) Ltd.,",85,115,LARGE,MID,,16.0,1479.9,1438.0,-0.028312723832691455,-0.035052231270372936,0.00673950743768148,67.8679144182208,0.038307706105833894,-0.07335993737620683,-0.06662042993852535,-0.08654251820598713,-0.28288845312292576
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE160A01022,PNB,Punjab National Bank,92,116,LARGE,MID,,640.0,38.95,41.9,0.07573812580231043,0.0685095132362592,0.007228612566051229,73.29124375462399,0.038307706105833894,0.030201807130425307,0.037430419696476536,-0.10701128994058173,-0.18726371451010926
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE671A01010,HONAUT,Honeywell Automation India Ltd.,100,137,LARGE,MID,"notional Rs25,000 buys <1 share at Rs43,327.83",,,,,,,,,,,,
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-LARGE,INE528G01035,YESBANK,Yes Bank Ltd.,97,153,LARGE,MID,,1788.0,13.95,14.05,0.007168458781362075,0.0002847207571985422,0.006883738024163533,71.5561206895824,0.038307706105833894,-0.03802298534863535,-0.03113924732447182,-0.08224751743211312,-0.07010043594332172
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE09N301011,FLUOROCHEM,Gujarat Fluorochemicals Limited,310,215,SMALL,MID,,9.0,2760.0,3070.0,0.1123188405797102,0.10490418325671858,0.007414657322991625,74.02844807892,0.038307706105833894,0.06659647715088468,0.0740111344738763,0.0169551601092095,0.1860927556740819
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE419U01012,HAPPSTMNDS,Happiest Minds Technologies Limited,295,220,SMALL,MID,,18.0,1319.0,1122.9,-0.14867323730098547,-0.15480624223670691,0.006133004935721442,65.05222279026961,0.038307706105833894,-0.1931139483425408,-0.18698094340681937,,
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE483A01010,CENTRALBK,Central Bank of India,267,224,SMALL,MID,,1157.0,21.55,21.65,0.004640371229698292,-0.0022309018816101256,0.006871273111308418,71.4703051447036,0.038307706105833894,-0.04053860798744402,-0.0336673348761356,-0.13132516918332848,-0.19987355870656176
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE022Q01020,IEX,Indian Energy Exchange Limited,287,232,SMALL,MID,,95.0,261.5,226.5,-0.13384321223709372,-0.14002106106848,0.006177848831386279,67.7101560129,0.038307706105833894,-0.1783287671743139,-0.17215091834292762,-0.11142999235545392,-0.04112173920146711
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE139A01034,NATIONALUM,"National Aluminium Co. Ltd.,",259,242,SMALL,MID,,224.0,111.0,120.0,0.08108108108108114,0.07382398333638518,0.007257097744695962,73.281359280768,0.038307706105833894,0.035516277230551285,0.04277337497524725,-0.018435499596455962,-0.04570120256576038
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE064C01022,TRIDENT,Trident Ltd,328,244,SMALL,MID,no open price on entry and/or exit day,,,,,,,,,,,,
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE811K01011,PRESTIGE,Prestige Estates Projects Limited,253,246,SMALL,MID,,53.0,467.0,458.0,-0.01927194860813708,-0.02602778135336148,0.006755832745224399,70.452043509604,0.038307706105833894,-0.06433548745919537,-0.057579654713970974,-0.08391342686721837,-0.17737950317662243
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE536A01023,GRINDWELL,Grindwell Norton Ltd.,268,248,SMALL,MID,,13.0,1919.0,1824.0,-0.04950495049504955,-0.05610384292193338,0.006598892426883829,70.10381451222001,0.038307706105833894,-0.09441154902776727,-0.08781265660088344,0.001567937115150686,0.16407387364339932
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),PROMOTION-TO-MID,INE067A01029,CGPOWER,CG Power and Industrial Solutions Limited,300,250,SMALL,MID,,123.0,201.5,180.1,-0.10620347394540941,-0.11252168534986973,0.006318211404460317,68.2976979749544,0.038307706105833894,-0.15082939145570362,-0.1445111800512433,,
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE211B01039,PHOENIXLTD,"The Phoenix Mills Ltd.,",236,252,MID,SMALL,,52.0,477.0,502.25,0.05293501048218019,0.04581777485922656,0.007117235622953633,72.420984216524,0.038307706105833894,0.0075100687533926624,0.014627304376346295,-0.1526556246117765,-0.16253684480763642
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE901L01018,APLLTD,ALEMBIC PHARMACEUTICALS LIMITED,191,254,MID,SMALL,,30.0,814.65,740.75,-0.09071380347388447,-0.09711889174404253,0.006405088270158066,67.960229088084,0.038307706105833894,-0.13542659784987643,-0.12902150957971836,-0.07569273757870332,-0.09548684396824902
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE522D01027,MANAPPURAM,Manappuram Finance Limited,233,259,MID,SMALL,,148.0,167.7,156.45,-0.06708407871198574,-0.07359792292647949,0.006513844214493747,69.37594988177999,0.038307706105833894,-0.11190562903231338,-0.10539178481781963,-0.13202481368828256,-0.28463266816321575
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE935A01035,GLENMARK,Glenmark Pharmaceuticals ltd,217,260,MID,SMALL,,48.0,510.65,490.0,-0.04043865661411916,-0.04709442964269017,0.00665577302857101,69.3872658256224,0.038307706105833894,-0.08540213574852407,-0.07874636271995306,-0.0658183705587625,-0.16613942954961336
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE302A01020,EXIDEIND,"Exide Industries Ltd.,",206,263,MID,SMALL,,146.0,170.8,168.3,-0.014637002341920335,-0.02141133568209652,0.006774333340176186,70.98085602858,0.038307706105833894,-0.059719041787930416,-0.05294470844775423,-0.06791209874421367,-0.21806468619158403
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE233B01017,BLUEDART,Blue Dart Express Ltd.,246,264,MID,SMALL,,3.0,6770.0,6479.0,-0.042983751846381146,-0.04976090542069955,0.006777153574318406,60.171277072596006,0.038307706105833894,-0.08806861152653345,-0.08129145795221504,-0.04435450819619491,-0.08501019875839666
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE342J01019,WABCOINDIA,WABCO India Ltd,249,266,MID,SMALL,,2.0,8500.0,8150.0,-0.04117647058823526,-0.048115115446542234,0.006938644858306975,52.9928765164,0.038307706105833894,-0.08642282155237613,-0.07948417669406915,-0.032565503485170844,0.0316990418306109
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE438A01022,APOLLOTYRE,Apollo Tyres Ltd,231,268,MID,SMALL,,106.0,234.65,225.45,-0.03920733006605592,-0.045859857370391666,0.0066525273043357425,70.20778168079042,0.038307706105833894,-0.08416756347622556,-0.07751503617188982,-0.0331461906495123,-0.17262470593170665
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE768C01010,ZYDUSWELL,Zydus Wellness Limited,241,269,MID,SMALL,,67.0,370.05,334.3,-0.09660856640994464,-0.10297475467195294,0.006366188262008299,68.562412013353,0.038307706105833894,-0.14128246077778683,-0.13491627251577853,-0.14304230645019722,-0.36453526779282
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE457A01014,MAHABANK,Bank of maharashtra,230,270,MID,SMALL,,1188.0,21.0,20.4,-0.028571428571428692,-0.03527546767323886,0.006704039101810166,70.6460722469856,0.038307706105833894,-0.07358317377907275,-0.06687913467726259,-0.0667897709532399,-0.1644730581463114
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE172A01027,CASTROLIND,Castrol India Ltd,239,275,MID,SMALL,,203.0,122.7,126.0,0.02689486552567244,0.019911137110356858,0.006983728415315582,71.98730855300519,0.038307706105833894,-0.018396568995477036,-0.011412840580161454,-0.11906349068329147,-0.2889464296943426
2021H1->2021H2,2021H2,2022,2022-01-07,FALLBACK(5th trading day),DEMOTION-FROM-MID,INE03QK01018,SUVENPHAR,SUVEN PHARMACEUTICALS LIMITED,244,285,MID,SMALL,,52.0,478.1,563.0,0.17757791257059186,0.16983593256642648,0.007741980004165372,75.75586310611041,0.038307706105833894,0.1315282264605926,0.13927020646475796,-0.17064242795807083,-0.29063672047487543
